280.00000		7485.88574		121478410.62313
281.00000		7514.99562		122449335.65943
282.00000		7544.10616		123424257.65797
283.00000		7573.21716		124403170.17167
284.00000		7602.32876		125386077.95821
285.00000		7631.44111		126372976.79935
286.00000		7660.55462		127363874.17738
287.00000		7689.66974		128358771.31208
288.00000		7718.78721		129357670.35287
289.00000		7747.90784		130360577.18623
290.00000		7777.03194		131367485.21923
291.00000		7806.16008		132378399.00345
292.00000		7835.29269		133393320.22985
293.00000		7864.43005		134412256.35448
294.00000		7893.57232		135435210.16497
295.00000		7922.71958		136462187.51176
296.00000		7951.87159		137493190.55031
297.00000		7981.02802		138528216.86717
298.00000		8010.18852		139567266.58369
299.00000		8039.35266		140610339.95512
300.00000		8068.51993		141657432.41770
301.00000		8097.68987		142708538.01534
302.00000		8126.86232		143763653.09892
303.00000		8156.03725		144822780.45406
304.00000		8185.21469		145885922.47051
305.00000		8214.39464		146953075.85505
306.00000		8243.57733		148024240.61336
307.00000		8272.76324		149099419.37968
308.00000		8301.95300		150178614.56208
309.00000		8331.14723		151261828.55382
310.00000		8360.34637		152349054.78882
311.00000		8389.55080		153440286.06122
312.00000		8418.76088		154535517.60500
313.00000		8447.97691		155634740.36224
314.00000		8477.19922		156737953.97125
315.00000		8506.42810		157845162.09138
316.00000		8535.66332		158956352.16082
317.00000		8564.90433		160071506.65427
318.00000		8594.15078		161190616.64859
319.00000		8623.40247		162313676.90148
320.00000		8652.65887		163440678.23941
321.00000		8681.91963		164571617.61450
322.00000		8711.18432		165706486.10241
323.00000		8740.45254		166845276.35452
324.00000		8769.72406		167987979.55294
325.00000		8798.99893		169134590.51157
326.00000		8828.27733		170285107.00337
327.00000		8857.55941		171439518.62780
328.00000		8886.84534		172597816.13221
329.00000		8916.13532		173759987.06224
330.00000		8945.42966		174926023.90890
331.00000		8974.72889		176095922.75959
332.00000		9004.03333		177269672.18276
333.00000		9033.34315		178447261.51669
334.00000		9062.65862		179628685.80904
335.00000		9091.97973		180813934.67243
336.00000		9121.30657		182003004.79197
337.00000		9150.63885		183195888.54685
338.00000		9179.97628		184392581.32959
339.00000		9209.31834		185593069.28302
340.00000		9238.66438		186797333.56573
341.00000		9268.01395		188005364.77104
342.00000		9297.36675		189217159.28381
343.00000		9326.72233		190432708.89556
344.00000		9356.08039		191652006.06579
345.00000		9385.44064		192875037.02236
346.00000		9414.80279		194101783.28820
347.00000		9444.16670		195332234.89962
348.00000		9473.53237		196566381.34295
349.00000		9502.89998		197804212.27007
350.00000		9532.26963		199045711.88236
351.00000		9561.64156		200290868.63448
352.00000		9591.01607		201539673.76956
353.00000		9620.39341		202792121.87815
354.00000		9649.77378		204048208.21764
355.00000		9679.15722		205307928.48013
356.00000		9708.54359		206571269.76991
357.00000		9737.93265		207838220.61887
358.00000		9767.32424		209108771.90487
359.00000		9796.71801		210382921.02371
360.00000		9826.11356		211660661.88362
361.00000		9855.51047		212941990.04301
362.00000		9884.90827		214226905.51279
363.00000		9914.30653		215515406.53566
364.00000		9943.70476		216807493.91910
365.00000		9973.10263		218103165.10832
366.00000		10002.49962		219402397.34154
367.00000		10031.89566		220705185.64687
368.00000		10061.29074		222011525.13584
369.00000		10090.68509		223321420.18466
370.00000		10120.07887		224634872.30739
371.00000		10149.47231		225951880.62277
372.00000		10178.86580		227272446.43845
373.00000		10208.25978		228596574.77310
374.00000		10237.65443		229924265.88436
375.00000		10267.04990		231255521.48534
376.00000		10296.44618		232590333.33655
377.00000		10325.84316		233928692.83772
378.00000		10355.24046		235270588.55550
379.00000		10384.63782		236616014.03323
380.00000		10414.03474		237964952.09917
381.00000		10443.43094		239317406.62553
382.00000		10472.82597		240673374.87444
383.00000		10502.21934		242032855.26590
384.00000		10531.61063		243395844.97211
385.00000		10560.99939		244762338.69799
386.00000		10590.38536		246132334.18321
387.00000		10619.76841		247505831.73750
388.00000		10649.14853		248882816.87102
389.00000		10678.52599		250263291.38425
390.00000		10707.90135		251647277.00641
391.00000		10737.27469		253034769.75067
392.00000		10766.64602		254425755.74917
393.00000		10796.01564		255820228.10063
394.00000		10825.38401		257218193.24096
395.00000		10854.75157		258619655.68887
396.00000		10884.11834		260024602.59380
397.00000		10913.48467		261433038.81050
398.00000		10942.85073		262844971.48561
399.00000		10972.21654		264260404.56119
400.00000		11001.58183		265679337.49493
401.00000		11030.94631		267101765.91658
